customer_id,campaign,response,response_date,purchase,purchase_date,product_id,Rowid,age,age_youngest_child,average#balance#feed#index,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,X_random
53487,3,0,,0,,,16677,37,10,89,"Ravensville",37,"M",0,0,0,61,51912.000000,"U",4,41,"48",1,5,2,2,11,27,8.355620,3
53487,4,0,,0,,,16678,37,10,89,"Ravensville",37,"M",0,0,0,61,51912.000000,"U",4,41,"48",1,5,2,2,11,27,8.355620,3
53494,2,0,,0,,,16679,46,15,0,"Queensbury",46,"F",0,0,0,53,51915.000000,"M",5,-6,"0",3,1,0,0,10,35,0.000000,1
53496,2,0,,0,,,16680,50,20,0,"Foxton",50,"M",0,0,0,50,51907.000000,"M",6,5,"12",3,0,0,0,9,39,0.000000,1
53502,2,0,,0,,,16681,22,0,0,"Kingsville",22,"F",0,0,0,71,51944.000000,"S",6,18,"24",0,2,0,0,11,16,0.000000,1
53503,2,0,,0,,,16682,74,44,0,"Catburg",74,"M",0,0,0,60,51923.000000,"M",4,23,"24",1,1,0,0,5,34,0.000000,1
53505,3,0,,0,,,16683,39,12,100,"Foxton",39,"M",0,0,0,45,51927.000000,"U",4,37,"48",4,1,3,1,15,39,12.833300,3
53505,2,0,,0,,,16684,39,12,100,"Foxton",39,"M",0,0,0,45,51927.000000,"U",4,37,"48",4,1,3,1,15,39,12.833300,3
53516,2,0,,0,,,16685,32,0,275,"Foxton",32,"F",0,0,0,47,51948.000000,"S",3,21,"24",3,0,1,1,11,40,8.802330,2
53519,3,0,,0,,,16686,40,8,0,"Kingsville",40,"F",0,0,0,68,51896.000000,"U",2,36,"48",0,0,0,0,10,21,0.000000,2
53519,2,0,,0,,,16687,40,8,0,"Kingsville",40,"F",0,0,0,68,51896.000000,"U",2,36,"48",0,0,0,0,10,21,0.000000,2
53523,3,0,,0,,,16688,41,12,133,"Catburg",41,"F",0,0,0,77,51921.000000,"M",4,6,"12",1,1,4,2,4,18,10.184700,2
53523,2,0,,0,,,16689,41,12,133,"Catburg",41,"F",0,0,0,77,51921.000000,"M",4,6,"12",1,1,4,2,4,18,10.184700,2
53524,2,0,,0,,,16690,41,14,377,"Queensbury",41,"F",0,0,0,77,51921.000000,"S",4,30,"36",1,0,2,1,4,18,9.939000,1
53524,3,0,,0,,,16691,41,14,377,"Queensbury",41,"F",0,0,0,77,51921.000000,"S",4,30,"36",1,0,2,1,4,18,9.939000,1
53528,3,0,,0,,,16692,44,16,0,"Catburg",44,"F",0,0,0,57,51879.000000,"M",6,39,"48",2,3,0,0,4,37,0.000000,1
53528,2,0,,0,,,16693,44,16,0,"Catburg",44,"F",0,0,0,57,51879.000000,"M",6,39,"48",2,3,0,0,4,37,0.000000,1
53529,2,0,,0,,,16694,37,10,0,"Ravensville",37,"M",0,0,0,59,51861.000000,"U",2,7,"12",2,1,0,0,10,29,0.000000,3
53529,3,0,,0,,,16695,37,10,0,"Ravensville",37,"M",0,0,0,59,51861.000000,"U",2,7,"12",2,1,0,0,10,29,0.000000,3
53536,2,0,,0,,,16696,52,18,279,"Foxton",52,"F",0,0,0,54,51866.000000,"M",3,19,"24",2,0,6,3,9,36,12.039600,2
53540,2,0,,0,,,16697,44,18,266,"Queensbury",44,"M",0,0,0,63,51919.000000,"U",6,14,"24",1,0,2,1,11,25,7.872330,2
53540,3,0,,0,,,16698,44,18,266,"Queensbury",44,"M",0,0,0,63,51919.000000,"U",6,14,"24",1,0,2,1,11,25,7.872330,2
53544,2,0,,0,,,16699,49,20,0,"Queensbury",49,"M",0,0,0,58,51923.000000,"U",6,29,"36",2,1,0,0,13,27,0.000000,1
53545,2,0,,0,,,16700,42,12,0,"Queensbury",42,"F",0,0,0,61,51932.000000,"S",4,-2,"0",1,1,0,0,10,27,0.000000,3
53545,3,0,,0,,,16701,42,12,0,"Queensbury",42,"F",0,0,0,61,51932.000000,"S",4,-2,"0",1,1,0,0,10,27,0.000000,3
53547,2,0,,0,,,16702,21,0,0,"Kingsville",21,"F",0,0,0,61,51894.000000,"S",7,9,"12",1,0,0,0,1,36,0.000000,1
53547,3,0,,0,,,16703,21,0,0,"Kingsville",21,"F",0,0,0,61,51894.000000,"S",7,9,"12",1,0,0,0,1,36,0.000000,1
53549,2,0,,0,,,16704,29,1,0,"Ravensville",29,"F",0,0,0,48,51919.000000,"M",4,-2,"0",3,4,0,0,9,41,0.000000,2
53552,2,0,,0,,,16705,20,0,0,"Foxton",20,"M",0,0,0,58,51855.000000,"S",5,35,"48",1,1,0,0,10,30,0.000000,1
53556,2,0,,0,,,16706,29,0,133,"Kingsville",29,"M",0,0,0,59,51882.000000,"S",5,7,"12",1,0,4,2,9,31,10.333000,3
53558,3,0,,0,,,16707,33,6,235,"Ravensville",33,"F",0,0,0,45,51872.000000,"S",3,28,"36",4,0,2,1,13,41,8.419000,2
53558,2,1,2006-07-05 00:00:00,1,,421,793,33,6,235,"Ravensville",33,"F",0,0,0,45,51872.000000,"S",3,28,"36",4,0,2,1,13,41,8.419000,2
53564,2,0,,0,,,16708,41,10,0,"Kingsville",41,"M",0,0,0,30,51955.000000,"S",4,11,"12",6,0,0,0,12,57,0.000000,3
53570,4,0,,0,,,16709,50,20,556,"Ravensville",50,"M",0,0,0,49,52005.000000,"S",1,22,"24",3,0,1,23,17,33,30.144800,3
53570,3,0,,0,,,16710,50,20,556,"Ravensville",50,"M",0,0,0,49,52005.000000,"S",1,22,"24",3,0,1,23,17,33,30.144800,3
53573,2,0,,0,,,16711,34,7,0,"Princeton",34,"M",0,0,0,60,51984.000000,"U",6,-2,"0",1,2,2,0,7,31,0.000000,3
53573,3,0,,0,,,16712,34,7,0,"Princeton",34,"M",0,0,0,60,51984.000000,"U",6,-2,"0",1,2,2,0,7,31,0.000000,3
53579,2,0,,0,,,16713,25,0,274,"Princeton",25,"F",0,0,0,55,51957.000000,"S",5,18,"24",2,1,5,2,15,29,12.410700,1
53580,2,0,,0,,,16714,31,1,0,"Queensbury",31,"F",0,0,0,50,51983.000000,"M",7,-5,"0",3,2,0,0,11,38,0.000000,3
53586,2,0,,0,,,16715,32,3,0,"Princeton",32,"M",0,0,0,60,52043.000000,"S",3,30,"36",1,0,0,0,12,26,0.000000,2
53586,3,0,,0,,,16716,32,3,0,"Princeton",32,"M",0,0,0,60,52043.000000,"S",3,30,"36",1,0,0,0,12,26,0.000000,2
53589,3,0,,0,,,16717,34,1,170,"Princeton",34,"F",0,0,0,48,51999.000000,"S",6,23,"36",3,0,2,1,12,38,8.115670,1
53589,2,1,2006-07-06 00:00:00,1,,421,835,34,1,170,"Princeton",34,"F",0,0,0,48,51999.000000,"S",6,23,"36",3,0,2,1,12,38,8.115670,1
53590,2,0,,0,,,16718,28,0,0,"Foxton",28,"F",0,0,0,60,52018.000000,"S",4,13,"24",1,1,0,0,11,28,0.000000,1
53598,3,0,,0,,,16719,40,14,104,"Foxton",40,"M",0,0,0,51,51991.000000,"M",2,29,"36",3,1,3,2,13,34,9.764670,1
53598,4,0,,0,,,16720,40,14,104,"Foxton",40,"M",0,0,0,51,51991.000000,"M",2,29,"36",3,1,3,2,13,34,9.764670,1
53600,2,0,,0,,,16721,44,14,0,"Foxton",44,"M",0,0,0,47,52013.000000,"U",3,16,"24",3,0,0,0,12,40,0.000000,3
53600,3,0,,0,,,16722,44,14,0,"Foxton",44,"M",0,0,0,47,52013.000000,"U",3,16,"24",3,0,0,0,12,40,0.000000,3
53601,2,0,,0,,,16723,16,0,0,"Kingsville",16,"F",0,0,0,52,51974.000000,"S",3,-1,"0",3,0,0,0,11,36,0.000000,1
53612,2,0,,0,,,16724,59,27,0,"Catburg",59,"F",0,1,0,41,52030.000000,"M",2,24,"36",4,1,0,0,10,47,0.000000,1
53614,2,0,,0,,,16725,37,6,15,"Princeton",37,"M",0,0,0,68,51976.000000,"S",3,39,"48",0,0,1,1,7,24,8.546320,2
53618,1,0,,0,,,16726,22,0,259,"Ravensville",22,"F",0,0,0,51,52036.000000,"S",2,21,"24",3,0,2,2,10,38,8.599670,3
53619,3,0,,0,,,16727,45,14,470,"Kingsville",45,"M",0,0,1,54,52029.000000,"M",7,10,"12",2,1,5,27,13,32,33.869801,2
53621,2,0,,0,,,16728,27,0,0,"Ravensville",27,"M",0,0,0,50,51984.000000,"S",6,40,"48",3,1,0,0,7,42,0.000000,1
53626,2,0,,0,,,16729,36,8,0,"Kingsville",36,"F",0,0,0,68,51956.000000,"U",7,30,"36",0,0,0,0,4,26,0.000000,3
53626,3,0,,0,,,16730,36,8,0,"Kingsville",36,"F",0,0,0,68,51956.000000,"U",7,30,"36",0,0,0,0,4,26,0.000000,3
53633,2,0,,0,,,16731,29,1,0,"Princeton",29,"M",0,0,0,23,52032.000000,"S",4,-2,"0",8,0,1,0,12,63,0.000000,2
53635,2,0,,0,,,16732,39,6,365,"Ravensville",39,"M",0,0,0,55,51991.000000,"S",4,10,"12",2,0,4,3,11,33,10.531100,1
53635,3,0,,0,,,16733,39,6,365,"Ravensville",39,"M",0,0,0,55,51991.000000,"S",4,10,"12",2,0,4,3,11,33,10.531100,1
53636,1,0,,0,,,16734,30,1,201,"Foxton",30,"F",0,0,0,67,52032.000000,"S",4,12,"24",0,0,2,1,8,23,10.222300,2
53636,3,0,,0,,,16735,30,1,201,"Foxton",30,"F",0,0,0,67,52032.000000,"S",4,12,"24",0,0,2,1,8,23,10.222300,2
53640,2,0,,0,,,16736,40,16,401,"Ravensville",40,"M",0,0,0,71,52028.000000,"S",7,23,"36",0,0,2,2,9,18,8.873990,2
53643,2,0,,0,,,16737,28,0,0,"Princeton",28,"M",0,0,0,64,51984.000000,"S",7,9,"12",1,3,0,0,14,21,0.000000,2
53648,3,0,,0,,,16738,36,9,0,"Ravensville",36,"F",0,0,0,46,51955.000000,"U",5,23,"24",4,0,0,0,13,40,0.000000,3
53648,2,0,,0,,,16739,36,9,0,"Ravensville",36,"F",0,0,0,46,51955.000000,"U",5,23,"24",4,0,0,0,13,40,0.000000,3
53649,3,0,,0,,,16740,40,12,0,"Princeton",40,"M",0,0,0,55,51985.000000,"S",2,-2,"0",2,0,1,0,6,38,0.000000,3
53649,2,0,,0,,,16741,40,12,0,"Princeton",40,"M",0,0,0,55,51985.000000,"S",2,-2,"0",2,0,1,0,6,38,0.000000,3
53652,2,0,,0,,,16742,42,15,0,"Kingsville",42,"F",0,0,0,72,52137.000000,"S",7,5,"12",0,3,0,0,8,18,0.000000,2
53665,2,0,,0,,,16743,14,0,0,"Catburg",14,"F",0,0,0,56,52202.000000,"S",7,-4,"0",2,2,0,0,13,29,0.000000,2
53665,3,0,,0,,,16744,14,0,0,"Catburg",14,"F",0,0,0,56,52202.000000,"S",7,-4,"0",2,2,0,0,13,29,0.000000,2
53666,3,0,,0,,,16745,35,8,0,"Ravensville",35,"F",0,0,0,61,52170.000000,"M",3,-4,"0",1,0,0,0,15,22,0.000000,3
53666,2,0,,0,,,16746,35,8,0,"Ravensville",35,"F",0,0,0,61,52170.000000,"M",3,-4,"0",1,0,0,0,15,22,0.000000,3
53672,2,0,,0,,,16747,50,18,0,"Ravensville",50,"M",0,0,0,59,52227.000000,"M",5,-5,"0",2,1,0,0,10,30,0.000000,3
53674,3,0,,0,,,16748,40,8,374,"Princeton",40,"M",0,0,0,67,52154.000000,"M",6,40,"48",0,1,2,1,9,22,7.615670,1
53674,1,0,,0,,,16749,40,8,374,"Princeton",40,"M",0,0,0,67,52154.000000,"M",6,40,"48",0,1,2,1,9,22,7.615670,1
53679,2,0,,0,,,16750,56,28,0,"Ravensville",56,"M",0,0,0,45,52190.000000,"U",3,9,"12",4,0,0,0,7,47,0.000000,3
53689,2,0,,0,,,16751,52,25,0,"Queensbury",52,"M",0,0,0,39,52170.000000,"M",3,16,"24",5,2,0,0,17,43,0.000000,1
53689,3,0,,0,,,16752,52,25,0,"Queensbury",52,"M",0,0,0,39,52170.000000,"M",3,16,"24",5,2,0,0,17,43,0.000000,1
53692,3,0,,0,,,16753,55,21,0,"Foxton",55,"F",0,0,0,63,52185.000000,"U",3,-3,"0",1,0,0,0,9,27,0.000000,2
53692,2,0,,0,,,16754,55,21,0,"Foxton",55,"F",0,0,0,63,52185.000000,"U",3,-3,"0",1,0,0,0,9,27,0.000000,2
53695,2,0,,0,,,16755,46,12,731,"Ravensville",46,"M",0,0,0,52,52192.000000,"S",2,11,"12",3,0,4,10,10,36,17.719101,1
53697,2,0,,0,,,16756,50,21,103,"Princeton",50,"M",0,0,1,63,52181.000000,"U",4,5,"12",1,3,6,3,12,24,11.528300,2
53699,2,0,,0,,,16757,40,11,0,"Princeton",40,"M",0,0,0,44,52222.000000,"M",2,10,"12",4,1,0,0,16,39,0.000000,1
53699,3,0,,0,,,16758,40,11,0,"Princeton",40,"M",0,0,0,44,52222.000000,"M",2,10,"12",4,1,0,0,16,39,0.000000,1
53704,2,0,,0,,,16759,33,6,0,"Princeton",33,"M",0,0,0,48,52215.000000,"U",6,11,"24",3,1,0,0,12,38,0.000000,2
53705,2,0,,0,,,16760,42,12,0,"Princeton",42,"M",0,0,0,65,52213.000000,"U",3,35,"36",1,4,0,0,12,22,0.000000,2
53705,3,0,,0,,,16761,42,12,0,"Princeton",42,"M",0,0,0,65,52213.000000,"U",3,35,"36",1,4,0,0,12,22,0.000000,2
53706,2,0,,0,,,16762,40,12,0,"Foxton",40,"M",0,0,0,55,52196.000000,"M",3,-2,"0",2,0,5,0,10,34,0.000000,1
53709,2,0,,0,,,16763,50,27,98,"Ravensville",50,"F",0,0,0,56,52180.000000,"S",2,37,"48",2,1,1,1,9,33,12.289000,1
53714,3,0,,0,,,16764,38,6,280,"Foxton",38,"M",0,0,0,43,52232.000000,"M",3,14,"24",4,1,3,1,16,39,8.059000,3
53714,2,0,,0,,,16765,38,6,280,"Foxton",38,"M",0,0,0,43,52232.000000,"M",3,14,"24",4,1,3,1,16,39,8.059000,3
53723,2,0,,0,,,16766,45,18,169,"Princeton",45,"M",0,0,0,65,52194.000000,"S",5,25,"36",0,0,3,2,5,29,9.848000,1
53726,2,0,,0,,,16767,58,29,0,"Princeton",58,"F",0,0,0,43,52181.000000,"S",6,5,"12",4,0,0,0,16,39,0.000000,2
53726,3,0,,0,,,16768,58,29,0,"Princeton",58,"F",0,0,0,43,52181.000000,"S",6,5,"12",4,0,0,0,16,39,0.000000,2
53727,2,0,,0,,,16769,34,4,0,"Foxton",34,"F",0,0,0,43,52181.000000,"M",7,26,"36",4,1,0,0,16,39,0.000000,2
53745,4,0,,0,,,16770,46,13,304,"Queensbury",46,"M",0,0,0,63,52228.000000,"M",6,29,"36",1,5,1,1,5,31,8.302330,3
53745,3,0,,0,,,16771,46,13,304,"Queensbury",46,"M",0,0,0,63,52228.000000,"M",6,29,"36",1,5,1,1,5,31,8.302330,3
53748,2,0,,0,,,16772,38,13,0,"Ravensville",38,"F",0,0,0,59,52246.000000,"M",3,-5,"0",2,2,1,0,13,27,0.000000,1
53749,4,0,,0,,,16773,31,5,278,"Ravensville",31,"F",0,0,0,48,52237.000000,"S",4,40,"48",3,0,5,3,17,34,9.771980,1
53751,2,0,,0,,,16774,50,21,0,"Catburg",50,"F",0,0,0,64,52236.000000,"S",1,-2,"0",1,0,1,0,9,26,0.000000,3
53756,2,0,,0,,,16775,78,44,0,"Queensbury",78,"F",0,1,0,68,52222.000000,"M",5,29,"36",0,1,0,0,13,17,0.000000,3
53757,1,0,,0,,,16776,48,18,33,"Princeton",48,"M",0,0,0,69,52215.000000,"S",3,12,"24",0,1,2,1,6,24,8.096660,1
53765,2,0,,0,,,16777,30,4,0,"Princeton",30,"M",0,0,0,60,52221.000000,"M",6,-4,"0",1,3,0,0,9,30,0.000000,2
53770,3,0,,0,,,16778,29,2,0,"Queensbury",29,"M",0,0,0,44,52184.000000,"M",3,16,"24",4,0,0,0,19,35,0.000000,3
53770,2,0,,0,,,16779,29,2,0,"Queensbury",29,"M",0,0,0,44,52184.000000,"M",3,16,"24",4,0,0,0,19,35,0.000000,3
53776,2,0,,0,,,16780,59,26,0,"Kingsville",59,"M",0,0,0,61,52175.000000,"M",5,8,"12",1,1,0,0,9,29,0.000000,3
53782,3,0,,0,,,16781,38,7,415,"Queensbury",38,"M",0,0,0,53,52243.000000,"M",4,34,"36",2,1,3,2,8,37,8.730660,1
53782,2,0,,0,,,16782,38,7,415,"Queensbury",38,"M",0,0,0,53,52243.000000,"M",4,34,"36",2,1,3,2,8,37,8.730660,1
53790,2,0,,0,,,16783,37,3,0,"Kingsville",37,"F",0,0,0,58,52247.000000,"S",7,10,"12",2,1,0,0,8,33,0.000000,2
53796,2,0,,0,,,16784,60,34,118,"Catburg",60,"M",0,0,0,60,52247.000000,"U",1,17,"24",1,1,3,2,13,25,11.318000,3
53797,2,0,,0,,,16785,48,17,677,"Kingsville",48,"F",0,0,0,67,52234.000000,"U",4,12,"24",0,0,6,13,11,21,20.737200,2
53797,4,0,,0,,,16786,48,17,677,"Kingsville",48,"F",0,0,0,67,52234.000000,"U",4,12,"24",0,0,6,13,11,21,20.737200,2
53798,2,0,,0,,,16787,36,10,0,"Foxton",36,"M",0,0,0,55,52224.000000,"U",7,-1,"0",2,2,0,0,8,35,0.000000,1
53798,3,0,,0,,,16788,36,10,0,"Foxton",36,"M",0,0,0,55,52224.000000,"U",7,-1,"0",2,2,0,0,8,35,0.000000,1
53800,2,0,,0,,,16789,40,10,0,"Catburg",40,"F",0,0,0,67,52171.000000,"M",2,-1,"0",0,0,0,0,14,18,0.000000,3
53801,3,0,,0,,,16790,44,13,0,"Kingsville",44,"F",0,0,0,51,52250.000000,"S",5,-4,"0",3,2,1,0,5,43,0.000000,3
53801,2,0,,0,,,16791,44,13,0,"Kingsville",44,"F",0,0,0,51,52250.000000,"S",5,-4,"0",3,2,1,0,5,43,0.000000,3
53803,2,1,2006-07-13 00:00:00,1,,183,1471,53,26,452,"Foxton",53,"M",0,0,0,37,52245.000000,"S",1,5,"12",5,3,2,23,16,45,29.777399,2
53806,2,0,,0,,,16792,48,15,0,"Foxton",48,"F",0,0,0,63,52155.000000,"S",4,41,"48",1,0,0,0,9,27,0.000000,3
53815,3,0,,0,,,16793,42,16,0,"Kingsville",42,"M",0,0,0,60,52245.000000,"M",7,8,"12",1,0,0,0,15,23,0.000000,1
53815,2,0,,0,,,16794,42,16,0,"Kingsville",42,"M",0,0,0,60,52245.000000,"M",7,8,"12",1,0,0,0,15,23,0.000000,1
53821,2,0,,0,,,16795,41,7,565,"Princeton",41,"F",0,1,0,48,52282.000000,"U",3,40,"48",3,2,1,15,9,41,21.960699,2
53821,1,0,,0,,,16796,41,7,565,"Princeton",41,"F",0,1,0,48,52282.000000,"U",3,40,"48",3,2,1,15,9,41,21.960699,2
53822,2,0,,0,,,16797,23,0,0,"Queensbury",23,"F",0,0,0,48,52282.000000,"S",3,20,"24",3,1,0,0,9,41,0.000000,3
53823,2,0,,0,,,16798,35,4,603,"Foxton",35,"F",0,0,0,46,52292.000000,"U",5,27,"36",3,0,3,18,8,44,24.835600,2
53823,3,0,,0,,,16799,35,4,603,"Foxton",35,"F",0,0,0,46,52292.000000,"U",5,27,"36",3,0,3,18,8,44,24.835600,2
53828,2,0,,0,,,16800,72,43,0,"Catburg",72,"M",0,0,0,27,52302.000000,"S",6,18,"24",7,0,0,0,13,58,0.000000,2
53842,2,0,,0,,,16801,45,15,0,"Kingsville",45,"F",0,0,0,51,52280.000000,"M",5,29,"36",3,3,0,0,8,40,0.000000,2
53848,2,1,2006-07-22 00:00:00,1,,421,2123,40,12,108,"Queensbury",40,"F",0,0,0,49,52340.000000,"S",5,8,"12",3,0,2,2,11,39,12.399000,3
53861,2,0,,0,,,16803,31,1,87,"Ravensville",31,"F",0,0,0,28,52327.000000,"S",2,35,"48",7,1,1,1,17,54,9.845670,2
53861,3,0,,0,,,16802,31,1,87,"Ravensville",31,"F",0,0,0,28,52327.000000,"S",2,35,"48",7,1,1,1,17,54,9.845670,2
53864,2,0,,0,,,16804,27,0,0,"Princeton",27,"F",0,0,0,58,52301.000000,"S",7,-4,"0",2,1,0,0,12,29,0.000000,2
53864,3,0,,0,,,16805,27,0,0,"Princeton",27,"F",0,0,0,58,52301.000000,"S",7,-4,"0",2,1,0,0,12,29,0.000000,2
53881,2,1,2006-07-09 00:00:00,1,,183,1135,45,15,645,"Queensbury",45,"M",0,0,0,58,52316.000000,"S",6,21,"24",2,0,0,15,8,33,22.790899,3
53883,4,0,,0,,,16806,26,0,211,"Kingsville",26,"M",0,0,0,67,52336.000000,"S",6,11,"24",0,0,2,1,8,23,11.432300,3
53884,2,0,,0,,,16807,32,3,0,"Catburg",32,"M",0,0,0,54,52326.000000,"S",7,6,"12",2,0,0,0,15,30,0.000000,2
53886,2,0,,0,,,16808,65,37,0,"Princeton",65,"F",0,0,0,50,52311.000000,"U",1,-6,"0",3,4,0,0,18,30,0.000000,3
53890,2,0,,0,,,16809,38,5,0,"Ravensville",38,"F",0,0,0,56,52255.000000,"U",3,35,"48",2,1,0,0,10,32,0.000000,3
53893,2,0,,0,,,16810,37,7,0,"Ravensville",37,"F",0,0,0,55,52259.000000,"M",6,-7,"0",2,0,0,0,16,27,0.000000,1
53894,3,0,,0,,,16811,37,12,0,"Catburg",37,"F",0,0,0,58,52259.000000,"U",3,15,"24",2,1,0,0,9,32,0.000000,3
53894,2,0,,0,,,16812,37,12,0,"Catburg",37,"F",0,0,0,58,52259.000000,"U",3,15,"24",2,1,0,0,9,32,0.000000,3
53905,2,0,,0,,,16813,63,33,178,"Kingsville",63,"M",0,0,0,55,52292.000000,"S",3,35,"36",2,0,4,2,10,33,10.278000,3
53911,2,0,,0,,,16814,36,6,246,"Ravensville",36,"M",0,0,0,56,52341.000000,"M",2,11,"24",2,1,2,1,10,33,10.319000,1
53913,2,0,,0,,,16815,55,25,1043,"Princeton",55,"M",0,0,0,51,52252.000000,"U",5,20,"24",2,0,0,14,10,37,21.297501,1
53917,1,0,,0,,,16816,33,4,245,"Foxton",33,"M",0,0,0,44,52415.000000,"M",5,22,"24",4,2,3,2,17,38,12.235000,1
53920,2,0,,0,,,16817,40,15,0,"Princeton",40,"F",0,0,0,65,52351.000000,"S",2,5,"12",1,0,0,0,13,21,0.000000,2
53920,3,0,,0,,,16818,40,15,0,"Princeton",40,"F",0,0,0,65,52351.000000,"S",2,5,"12",1,0,0,0,13,21,0.000000,2
53921,2,0,,0,,,16819,36,7,0,"Catburg",36,"M",0,0,0,62,52378.000000,"M",4,20,"24",1,2,0,0,17,20,0.000000,1
53921,3,0,,0,,,16820,36,7,0,"Catburg",36,"M",0,0,0,62,52378.000000,"M",4,20,"24",1,2,0,0,17,20,0.000000,1
53926,2,0,,0,,,16821,43,12,0,"Foxton",43,"M",0,0,0,48,52382.000000,"S",6,14,"24",3,0,0,0,16,34,0.000000,2
53932,2,0,,0,,,16822,29,0,0,"Foxton",29,"F",0,0,0,65,52365.000000,"S",4,20,"24",0,0,0,0,9,25,0.000000,1
53944,2,0,,0,,,16823,49,19,0,"Kingsville",49,"F",0,0,0,64,52435.000000,"S",3,-6,"0",1,0,0,0,12,23,0.000000,2
53945,2,0,,0,,,16824,26,0,0,"Kingsville",26,"M",0,0,0,37,52374.000000,"S",5,16,"24",5,2,0,0,13,49,0.000000,3
53947,2,0,,0,,,16825,67,40,14,"Ravensville",67,"M",0,0,0,49,52378.000000,"S",5,15,"24",3,1,4,2,10,39,9.245810,2
53956,3,0,,0,,,16826,25,0,61,"Princeton",25,"F",0,0,0,56,52393.000000,"S",3,27,"36",2,1,4,1,8,34,11.925700,1
53956,2,0,,0,,,16827,25,0,61,"Princeton",25,"F",0,0,0,56,52393.000000,"S",3,27,"36",2,1,4,1,8,34,11.925700,1
53960,1,0,,0,,,16828,21,0,266,"Catburg",21,"F",0,0,0,59,52372.000000,"S",7,12,"24",1,1,5,3,8,31,10.786300,2
53960,2,0,,0,,,16829,21,0,266,"Catburg",21,"F",0,0,0,59,52372.000000,"S",7,12,"24",1,1,5,3,8,31,10.786300,2
53960,3,0,,0,,,16830,21,0,266,"Catburg",21,"F",0,0,0,59,52372.000000,"S",7,12,"24",1,1,5,3,8,31,10.786300,2
53963,2,0,,0,,,16831,48,24,0,"Ravensville",48,"F",0,0,0,59,52423.000000,"U",6,30,"36",2,0,0,0,12,28,0.000000,2
53965,2,0,,0,,,16832,23,0,0,"Foxton",23,"F",0,0,0,51,52380.000000,"S",2,30,"36",3,0,0,0,10,38,0.000000,2
53976,1,0,,0,,,16833,55,26,192,"Kingsville",55,"M",0,0,0,49,52364.000000,"M",6,12,"24",3,1,4,3,17,32,9.919320,3
53980,3,0,,0,,,16834,32,6,598,"Foxton",32,"M",0,0,0,47,52402.000000,"S",7,41,"48",4,0,1,3,10,42,10.164700,1
53980,4,0,,0,,,16835,32,6,598,"Foxton",32,"M",0,0,0,47,52402.000000,"S",7,41,"48",4,0,1,3,10,42,10.164700,1
53981,1,0,,0,,,16836,23,0,50,"Ravensville",23,"M",0,0,0,36,52375.000000,"S",2,22,"24",5,0,1,1,20,42,7.649990,2
53984,3,0,,0,,,16837,35,6,0,"Catburg",35,"M",0,0,0,60,52365.000000,"M",4,35,"36",1,2,0,0,10,29,0.000000,1
53984,2,0,,0,,,16838,35,6,0,"Catburg",35,"M",0,0,0,60,52365.000000,"M",4,35,"36",1,2,0,0,10,29,0.000000,1
53985,3,0,,0,,,16839,42,14,0,"Queensbury",42,"M",0,0,0,50,52408.000000,"S",7,-2,"0",3,1,2,0,14,35,0.000000,3
53985,2,0,,0,,,16840,42,14,0,"Queensbury",42,"M",0,0,0,50,52408.000000,"S",7,-2,"0",3,1,2,0,14,35,0.000000,3
53987,2,0,,0,,,16841,15,0,0,"Princeton",15,"M",0,0,0,43,52418.000000,"S",2,11,"24",4,1,0,0,14,41,0.000000,1
53992,1,0,,0,,,16842,21,0,148,"Foxton",21,"M",0,0,0,56,52361.000000,"S",4,12,"24",2,0,4,2,13,30,11.048000,3
53992,3,0,,0,,,16843,21,0,148,"Foxton",21,"M",0,0,0,56,52361.000000,"S",4,12,"24",2,0,4,2,13,30,11.048000,3
53995,2,0,,0,,,16844,38,6,0,"Kingsville",38,"M",0,0,0,65,52442.000000,"S",2,41,"48",1,0,0,0,5,29,0.000000,1
53995,3,0,,0,,,16845,38,6,0,"Kingsville",38,"M",0,0,0,65,52442.000000,"S",2,41,"48",1,0,0,0,5,29,0.000000,1
53997,2,0,,0,,,16846,50,23,0,"Catburg",50,"M",0,0,0,61,52380.000000,"S",6,41,"48",1,0,0,0,11,27,0.000000,2
53998,1,0,,0,,,16847,44,16,67,"Catburg",44,"M",0,0,0,47,52358.000000,"M",5,12,"24",3,1,4,2,14,37,8.791270,3
53998,3,0,,0,,,16848,44,16,67,"Catburg",44,"M",0,0,0,47,52358.000000,"M",5,12,"24",3,1,4,2,14,37,8.791270,3
54005,3,0,,0,,,16849,20,0,0,"Foxton",20,"F",0,0,0,52,52409.000000,"S",4,32,"36",3,7,0,0,10,37,0.000000,2
54005,2,0,,0,,,16850,20,0,0,"Foxton",20,"F",0,0,0,52,52409.000000,"S",4,32,"36",3,7,0,0,10,37,0.000000,2
54007,2,1,2006-07-23 00:00:00,0,,421,2273,41,12,91,"Foxton",41,"F",0,0,0,52,52415.000000,"S",7,16,"24",2,0,3,2,7,39,9.823310,3
54008,3,0,,0,,,16851,41,11,0,"Ravensville",41,"M",0,0,0,60,52442.000000,"M",4,21,"24",1,1,0,0,10,29,0.000000,1
